row_id,state,district,crop,season,year,area,production,yield_t_ha
WB_R00326,West Bengal,Coochbehar,Rice,Winter,2009,218509.0,411030,1.88
WB_R00327,West Bengal,Coochbehar,Rice,Autumn,2010,1733.0,2756,1.59
WB_R00328,West Bengal,Coochbehar,Rice,Summer,2010,51338.0,148435,2.89
WB_R00329,West Bengal,Coochbehar,Rice,Winter,2010,222220.0,505675,2.28
WB_R00330,West Bengal,Coochbehar,Rice,Autumn,2011,4218.0,6923,1.64
WB_R00331,West Bengal,Coochbehar,Rice,Summer,2011,49330.0,141713,2.87
WB_R00332,West Bengal,Coochbehar,Rice,Winter,2011,219727.0,452052,2.06
WB_R00333,West Bengal,Coochbehar,Rice,Autumn,2012,4214.0,6367,1.51
WB_R00334,West Bengal,Coochbehar,Rice,Summer,2012,53869.0,176821,3.28
WB_R00335,West Bengal,Coochbehar,Rice,Winter,2012,219730.0,487072,2.22
WB_R00336,West Bengal,Coochbehar,Rice,Autumn,2013,4170.0,7106,1.7
WB_R00337,West Bengal,Coochbehar,Rice,Summer,2013,56109.0,180652,3.22
WB_R00338,West Bengal,Coochbehar,Rice,Winter,2013,212855.0,540216,2.54
WB_R00339,West Bengal,Coochbehar,Rice,Autumn,2014,4050.0,7113,1.76
WB_R00340,West Bengal,Coochbehar,Rice,Summer,2014,56294.0,197210,3.5
WB_R00341,West Bengal,Coochbehar,Rice,Winter,2014,217046.0,515777,2.38
WB_R00342,West Bengal,Coochbehar,Rice,Autumn,2015,4084.0,7271,1.78
WB_R00343,West Bengal,Coochbehar,Rice,Summer,2015,55632.0,189632,3.41
WB_R00344,West Bengal,Coochbehar,Rice,Winter,2015,210429.0,525329,2.5
WB_R00345,West Bengal,Coochbehar,Rice,Autumn,2016,4529.0,8209,1.81
WB_R00346,West Bengal,Coochbehar,Rice,Summer,2016,55394.0,190924,3.45
WB_R00347,West Bengal,Coochbehar,Rice,Winter,2016,210831.0,506572,2.4
WB_R00348,West Bengal,Coochbehar,Rice,Autumn,2017,4591.0,8197,1.79
WB_R00349,West Bengal,Coochbehar,Rice,Summer,2017,54927.0,209273,3.81
WB_R00350,West Bengal,Coochbehar,Rice,Winter,2017,213535.0,527733,2.47
WB_R00351,West Bengal,Coochbehar,Rice,Autumn,2018,6779.0,14431,2.13
WB_R00352,West Bengal,Coochbehar,Rice,Summer,2018,50449.0,191946,3.8
WB_R00353,West Bengal,Coochbehar,Rice,Winter,2018,230368.0,631578,2.74
WB_R00354,West Bengal,Coochbehar,Rice,Autumn,2019,5161.0,9402,1.82
WB_R00355,West Bengal,Coochbehar,Rice,Summer,2019,43100.0,162672,3.77
WB_R00356,West Bengal,Coochbehar,Rice,Winter,2019,226607.0,663279,2.93
WB_R00357,West Bengal,Darjeeling,Rice,Autumn,1997,6540.0,4230,0.65
WB_R00358,West Bengal,Darjeeling,Rice,Summer,1997,125.0,350,2.8
WB_R00359,West Bengal,Darjeeling,Rice,Winter,1997,28884.0,34960,1.21
WB_R00360,West Bengal,Darjeeling,Rice,Autumn,1998,6190.0,5460,0.88
WB_R00361,West Bengal,Darjeeling,Rice,Summer,1998,394.0,1379,3.5
WB_R00362,West Bengal,Darjeeling,Rice,Winter,1998,29856.0,32490,1.09
WB_R00363,West Bengal,Darjeeling,Rice,Autumn,1999,5213.0,7540,1.45
WB_R00364,West Bengal,Darjeeling,Rice,Summer,1999,392.0,1060,2.7
WB_R00365,West Bengal,Darjeeling,Rice,Winter,1999,30056.0,42850,1.43
WB_R00366,West Bengal,Darjeeling,Rice,Autumn,2000,5369.0,8210,1.53
WB_R00367,West Bengal,Darjeeling,Rice,Summer,2000,469.0,1213,2.59
WB_R00368,West Bengal,Darjeeling,Rice,Winter,2000,28303.0,43470,1.54
WB_R00369,West Bengal,Darjeeling,Rice,Autumn,2001,6125.0,8821,1.44
WB_R00370,West Bengal,Darjeeling,Rice,Summer,2001,1025.0,2096,2.04
WB_R00371,West Bengal,Darjeeling,Rice,Winter,2001,28857.0,48309,1.67
WB_R00372,West Bengal,Darjeeling,Rice,Autumn,2002,5914.0,9317,1.58
WB_R00373,West Bengal,Darjeeling,Rice,Summer,2002,1604.0,2569,1.6
WB_R00374,West Bengal,Darjeeling,Rice,Winter,2002,29136.0,48718,1.67
WB_R00375,West Bengal,Darjeeling,Rice,Autumn,2003,5532.0,9152,1.65
WB_R00376,West Bengal,Darjeeling,Rice,Summer,2003,1215.0,2503,2.06
WB_R00377,West Bengal,Darjeeling,Rice,Winter,2003,28591.0,53179,1.86
WB_R00378,West Bengal,Darjeeling,Rice,Autumn,2004,4891.0,1581,0.32
WB_R00379,West Bengal,Darjeeling,Rice,Summer,2004,1177.0,2248,1.91
WB_R00380,West Bengal,Darjeeling,Rice,Winter,2004,28878.0,44083,1.53
WB_R00381,West Bengal,Darjeeling,Rice,Autumn,2005,4376.0,6964,1.59
WB_R00382,West Bengal,Darjeeling,Rice,Summer,2005,1288.0,2408,1.87
WB_R00383,West Bengal,Darjeeling,Rice,Winter,2005,28859.0,49262,1.71
WB_R00384,West Bengal,Darjeeling,Rice,Autumn,2006,4356.0,8888,2.04
WB_R00385,West Bengal,Darjeeling,Rice,Summer,2006,1536.0,3181,2.07
WB_R00386,West Bengal,Darjeeling,Rice,Winter,2006,25536.0,46585,1.82
WB_R00387,West Bengal,Darjeeling,Rice,Autumn,2007,3818.0,6193,1.62
WB_R00388,West Bengal,Darjeeling,Rice,Summer,2007,1498.0,3659,2.44
WB_R00389,West Bengal,Darjeeling,Rice,Winter,2007,26905.0,49572,1.84
WB_R00390,West Bengal,Darjeeling,Rice,Autumn,2008,3615.0,5904,1.63
WB_R00391,West Bengal,Darjeeling,Rice,Summer,2008,1526.0,3204,2.1
WB_R00392,West Bengal,Darjeeling,Rice,Winter,2008,27318.0,59556,2.18
WB_R00393,West Bengal,Darjeeling,Rice,Autumn,2009,3549.0,7621,2.15
WB_R00394,West Bengal,Darjeeling,Rice,Summer,2009,1499.0,3406,2.27
WB_R00395,West Bengal,Darjeeling,Rice,Winter,2009,27250.0,64401,2.36
WB_R00396,West Bengal,Darjeeling,Rice,Autumn,2010,3451.0,8181,2.37
WB_R00397,West Bengal,Darjeeling,Rice,Summer,2010,1533.0,3981,2.6
WB_R00398,West Bengal,Darjeeling,Rice,Winter,2010,27278.0,65640,2.41
WB_R00399,West Bengal,Darjeeling,Rice,Autumn,2011,3468.0,6461,1.86
WB_R00400,West Bengal,Darjeeling,Rice,Summer,2011,1579.0,4299,2.72
WB_R00401,West Bengal,Darjeeling,Rice,Winter,2011,27242.0,60576,2.22
WB_R00402,West Bengal,Darjeeling,Rice,Autumn,2012,3478.0,4977,1.43
WB_R00403,West Bengal,Darjeeling,Rice,Summer,2012,1630.0,3677,2.26
WB_R00404,West Bengal,Darjeeling,Rice,Winter,2012,27311.0,58903,2.16
WB_R00405,West Bengal,Darjeeling,Rice,Autumn,2013,3512.0,6823,1.94
WB_R00406,West Bengal,Darjeeling,Rice,Summer,2013,1638.0,3354,2.05
WB_R00407,West Bengal,Darjeeling,Rice,Winter,2013,27005.0,62125,2.3
WB_R00408,West Bengal,Darjeeling,Rice,Autumn,2014,3910.0,8158,2.09
WB_R00409,West Bengal,Darjeeling,Rice,Summer,2014,1516.0,3437,2.27
WB_R00410,West Bengal,Darjeeling,Rice,Winter,2014,27135.0,56945,2.1
WB_R00411,West Bengal,Darjeeling,Rice,Autumn,2015,3914.0,9185,2.35
WB_R00412,West Bengal,Darjeeling,Rice,Summer,2015,1586.0,3680,2.32
WB_R00413,West Bengal,Darjeeling,Rice,Winter,2015,27094.0,64081,2.37
WB_R00414,West Bengal,Darjeeling,Rice,Autumn,2016,3905.0,8862,2.27
WB_R00415,West Bengal,Darjeeling,Rice,Summer,2016,2421.0,5836,2.41
WB_R00416,West Bengal,Darjeeling,Rice,Winter,2016,20978.0,45502,2.17
WB_R00417,West Bengal,Darjeeling,Rice,Autumn,2017,3885.0,7631,1.96
WB_R00418,West Bengal,Darjeeling,Rice,Summer,2017,2318.0,5567,2.4
WB_R00419,West Bengal,Darjeeling,Rice,Winter,2017,22067.0,52385,2.37
WB_R00420,West Bengal,Darjeeling,Rice,Autumn,2018,3328.0,7096,2.13
WB_R00421,West Bengal,Darjeeling,Rice,Summer,2018,2121.0,6506,3.07
WB_R00422,West Bengal,Darjeeling,Rice,Winter,2018,20995.0,49512,2.36
WB_R00423,West Bengal,Darjeeling,Rice,Autumn,2019,2953.0,6084,2.06
WB_R00424,West Bengal,Darjeeling,Rice,Summer,2019,2222.0,6199,2.79
WB_R00425,West Bengal,Darjeeling,Rice,Winter,2019,20394.0,54399,2.67
WB_R00426,West Bengal,Dinajpur Dakshin,Rice,Autumn,1997,4783.0,4890,1.02
WB_R00427,West Bengal,Dinajpur Dakshin,Rice,Summer,1997,17674.0,47620,2.69
WB_R00428,West Bengal,Dinajpur Dakshin,Rice,Winter,1997,174850.0,357070,2.04
WB_R00429,West Bengal,Dinajpur Dakshin,Rice,Autumn,1998,5095.0,11280,2.21
WB_R00430,West Bengal,Dinajpur Dakshin,Rice,Summer,1998,36514.0,126731,3.47
WB_R00431,West Bengal,Dinajpur Dakshin,Rice,Winter,1998,169845.0,325470,1.92
WB_R00432,West Bengal,Dinajpur Dakshin,Rice,Autumn,1999,9134.0,15710,1.72
WB_R00433,West Bengal,Dinajpur Dakshin,Rice,Summer,1999,36292.0,99720,2.75
WB_R00434,West Bengal,Dinajpur Dakshin,Rice,Winter,1999,171991.0,307930,1.79
WB_R00435,West Bengal,Dinajpur Dakshin,Rice,Autumn,2000,7353.0,13130,1.79
WB_R00436,West Bengal,Dinajpur Dakshin,Rice,Summer,2000,37395.0,116211,3.11
WB_R00437,West Bengal,Dinajpur Dakshin,Rice,Winter,2000,165989.0,338010,2.04
WB_R00438,West Bengal,Dinajpur Dakshin,Rice,Autumn,2001,8958.0,14952,1.67
WB_R00439,West Bengal,Dinajpur Dakshin,Rice,Summer,2001,37634.0,100882,2.68
WB_R00440,West Bengal,Dinajpur Dakshin,Rice,Winter,2001,164688.0,309544,1.88
WB_R00441,West Bengal,Dinajpur Dakshin,Rice,Autumn,2002,8600.0,12129,1.41
WB_R00442,West Bengal,Dinajpur Dakshin,Rice,Summer,2002,36812.0,96463,2.62
WB_R00443,West Bengal,Dinajpur Dakshin,Rice,Winter,2002,163102.0,353361,2.17
WB_R00444,West Bengal,Dinajpur Dakshin,Rice,Autumn,2003,9267.0,17055,1.84
WB_R00445,West Bengal,Dinajpur Dakshin,Rice,Summer,2003,37855.0,110582,2.92
WB_R00446,West Bengal,Dinajpur Dakshin,Rice,Winter,2003,165217.0,391957,2.37
WB_R00447,West Bengal,Dinajpur Dakshin,Rice,Autumn,2004,9097.0,16868,1.85
WB_R00448,West Bengal,Dinajpur Dakshin,Rice,Summer,2004,40173.0,118905,2.96
WB_R00449,West Bengal,Dinajpur Dakshin,Rice,Winter,2004,167135.0,414757,2.48
WB_R00450,West Bengal,Dinajpur Dakshin,Rice,Autumn,2005,10972.0,19693,1.79
WB_R00451,West Bengal,Dinajpur Dakshin,Rice,Summer,2005,41368.0,113361,2.74
WB_R00452,West Bengal,Dinajpur Dakshin,Rice,Winter,2005,159343.0,386280,2.42
WB_R00453,West Bengal,Dinajpur Dakshin,Rice,Autumn,2006,10404.0,18185,1.75
WB_R00454,West Bengal,Dinajpur Dakshin,Rice,Summer,2006,42300.0,133787,3.16
WB_R00455,West Bengal,Dinajpur Dakshin,Rice,Winter,2006,132407.0,294431,2.22
WB_R00456,West Bengal,Dinajpur Dakshin,Rice,Autumn,2007,7296.0,14641,2.01
WB_R00457,West Bengal,Dinajpur Dakshin,Rice,Summer,2007,42674.0,122512,2.87
WB_R00458,West Bengal,Dinajpur Dakshin,Rice,Winter,2007,147939.0,354857,2.4
WB_R00459,West Bengal,Dinajpur Dakshin,Rice,Autumn,2008,7328.0,15288,2.09
WB_R00460,West Bengal,Dinajpur Dakshin,Rice,Summer,2008,43306.0,137644,3.18
WB_R00461,West Bengal,Dinajpur Dakshin,Rice,Winter,2008,154650.0,348657,2.25
WB_R00462,West Bengal,Dinajpur Dakshin,Rice,Autumn,2009,5170.0,8705,1.68
WB_R00463,West Bengal,Dinajpur Dakshin,Rice,Summer,2009,35276.0,94451,2.68
WB_R00464,West Bengal,Dinajpur Dakshin,Rice,Winter,2009,149940.0,360599,2.4
WB_R00465,West Bengal,Dinajpur Dakshin,Rice,Autumn,2010,3571.0,7729,2.16
WB_R00466,West Bengal,Dinajpur Dakshin,Rice,Summer,2010,34597.0,105254,3.04
WB_R00467,West Bengal,Dinajpur Dakshin,Rice,Winter,2010,151578.0,447713,2.95
WB_R00468,West Bengal,Dinajpur Dakshin,Rice,Autumn,2011,2110.0,4457,2.11
WB_R00469,West Bengal,Dinajpur Dakshin,Rice,Summer,2011,30807.0,90832,2.95
WB_R00470,West Bengal,Dinajpur Dakshin,Rice,Winter,2011,149572.0,374181,2.5
WB_R00471,West Bengal,Dinajpur Dakshin,Rice,Autumn,2012,936.0,1667,1.78
WB_R00472,West Bengal,Dinajpur Dakshin,Rice,Summer,2012,21908.0,68722,3.14
WB_R00473,West Bengal,Dinajpur Dakshin,Rice,Winter,2012,158532.0,440334,2.78
WB_R00474,West Bengal,Dinajpur Dakshin,Rice,Autumn,2013,891.0,1646,1.85
WB_R00475,West Bengal,Dinajpur Dakshin,Rice,Summer,2013,21560.0,70157,3.25
WB_R00476,West Bengal,Dinajpur Dakshin,Rice,Winter,2013,157471.0,442904,2.81
WB_R00477,West Bengal,Dinajpur Dakshin,Rice,Autumn,2014,884.0,1726,1.95
WB_R00478,West Bengal,Dinajpur Dakshin,Rice,Summer,2014,16722.0,56152,3.36
WB_R00479,West Bengal,Dinajpur Dakshin,Rice,Winter,2014,163582.0,462884,2.83
WB_R00480,West Bengal,Dinajpur Dakshin,Rice,Autumn,2015,985.0,1762,1.79
WB_R00481,West Bengal,Dinajpur Dakshin,Rice,Summer,2015,17913.0,60503,3.38
WB_R00482,West Bengal,Dinajpur Dakshin,Rice,Winter,2015,168319.0,497713,2.96
WB_R00483,West Bengal,Dinajpur Dakshin,Rice,Autumn,2016,902.0,2266,2.51
WB_R00484,West Bengal,Dinajpur Dakshin,Rice,Summer,2016,18268.0,62189,3.4
WB_R00485,West Bengal,Dinajpur Dakshin,Rice,Winter,2016,161835.0,473198,2.92
WB_R00486,West Bengal,Dinajpur Dakshin,Rice,Autumn,2017,954.0,2428,2.55
WB_R00487,West Bengal,Dinajpur Dakshin,Rice,Summer,2017,24420.0,80505,3.3
WB_R00488,West Bengal,Dinajpur Dakshin,Rice,Winter,2017,163467.0,475216,2.91
WB_R00489,West Bengal,Dinajpur Dakshin,Rice,Autumn,2018,618.0,1757,2.84
WB_R00490,West Bengal,Dinajpur Dakshin,Rice,Summer,2018,27436.0,92916,3.39
WB_R00491,West Bengal,Dinajpur Dakshin,Rice,Winter,2018,158208.0,482439,3.05
WB_R00492,West Bengal,Dinajpur Dakshin,Rice,Autumn,2019,706.0,1888,2.67
WB_R00493,West Bengal,Dinajpur Dakshin,Rice,Summer,2019,17701.0,57777,3.26
WB_R00494,West Bengal,Dinajpur Dakshin,Rice,Winter,2019,159088.0,495781,3.12
WB_R00495,West Bengal,Dinajpur Uttar,Rice,Autumn,1997,14091.0,25530,1.81
WB_R00496,West Bengal,Dinajpur Uttar,Rice,Summer,1997,64451.0,171040,2.65
WB_R00497,West Bengal,Dinajpur Uttar,Rice,Winter,1997,183150.0,313230,1.71
WB_R00498,West Bengal,Dinajpur Uttar,Rice,Autumn,1998,8155.0,3750,0.46
WB_R00499,West Bengal,Dinajpur Uttar,Rice,Summer,1998,86623.0,338462,3.91
WB_R00500,West Bengal,Dinajpur Uttar,Rice,Winter,1998,174837.0,237580,1.36
WB_R00501,West Bengal,Dinajpur Uttar,Rice,Autumn,1999,1004.0,910,0.91
WB_R00502,West Bengal,Dinajpur Uttar,Rice,Summer,1999,93249.0,273480,2.93
WB_R00503,West Bengal,Dinajpur Uttar,Rice,Winter,1999,190171.0,293100,1.54
WB_R00504,West Bengal,Dinajpur Uttar,Rice,Autumn,2000,844.0,610,0.72
WB_R00505,West Bengal,Dinajpur Uttar,Rice,Summer,2000,92386.0,290487,3.14
WB_R00506,West Bengal,Dinajpur Uttar,Rice,Winter,2000,189979.0,337510,1.78
WB_R00507,West Bengal,Dinajpur Uttar,Rice,Autumn,2001,257.0,280,1.09
WB_R00508,West Bengal,Dinajpur Uttar,Rice,Summer,2001,93666.0,266545,2.85
WB_R00509,West Bengal,Dinajpur Uttar,Rice,Winter,2001,185658.0,287622,1.55
WB_R00510,West Bengal,Dinajpur Uttar,Rice,Autumn,2002,843.0,1249,1.48
WB_R00511,West Bengal,Dinajpur Uttar,Rice,Summer,2002,95655.0,265260,2.77
WB_R00512,West Bengal,Dinajpur Uttar,Rice,Winter,2002,187523.0,320636,1.71
WB_R00513,West Bengal,Dinajpur Uttar,Rice,Autumn,2003,679.0,1093,1.61
WB_R00514,West Bengal,Dinajpur Uttar,Rice,Summer,2003,98592.0,274178,2.78
WB_R00515,West Bengal,Dinajpur Uttar,Rice,Winter,2003,196347.0,424675,2.16
WB_R00516,West Bengal,Dinajpur Uttar,Rice,Autumn,2004,2343.0,3173,1.35
WB_R00517,West Bengal,Dinajpur Uttar,Rice,Summer,2004,88494.0,263873,2.98
WB_R00518,West Bengal,Dinajpur Uttar,Rice,Winter,2004,178332.0,383281,2.15
WB_R00519,West Bengal,Dinajpur Uttar,Rice,Autumn,2005,1553.0,2472,1.59
WB_R00520,West Bengal,Dinajpur Uttar,Rice,Summer,2005,89269.0,252123,2.82
WB_R00521,West Bengal,Dinajpur Uttar,Rice,Winter,2005,189290.0,437762,2.31
WB_R00522,West Bengal,Dinajpur Uttar,Rice,Autumn,2006,2529.0,3347,1.32
WB_R00523,West Bengal,Dinajpur Uttar,Rice,Summer,2006,89231.0,263845,2.96
WB_R00524,West Bengal,Dinajpur Uttar,Rice,Winter,2006,164541.0,322537,1.96
WB_R00525,West Bengal,Dinajpur Uttar,Rice,Autumn,2007,2059.0,2999,1.46
WB_R00526,West Bengal,Dinajpur Uttar,Rice,Summer,2007,93716.0,273224,2.92
WB_R00527,West Bengal,Dinajpur Uttar,Rice,Winter,2007,185328.0,407290,2.2
WB_R00528,West Bengal,Dinajpur Uttar,Rice,Autumn,2008,2097.0,3259,1.55
WB_R00529,West Bengal,Dinajpur Uttar,Rice,Summer,2008,94213.0,252671,2.68
WB_R00530,West Bengal,Dinajpur Uttar,Rice,Winter,2008,188201.0,404069,2.15
WB_R00531,West Bengal,Dinajpur Uttar,Rice,Autumn,2009,273.0,443,1.62
WB_R00532,West Bengal,Dinajpur Uttar,Rice,Summer,2009,74396.0,182964,2.46
WB_R00533,West Bengal,Dinajpur Uttar,Rice,Winter,2009,181770.0,375550,2.07
WB_R00534,West Bengal,Dinajpur Uttar,Rice,Autumn,2010,328.0,614,1.87
WB_R00535,West Bengal,Dinajpur Uttar,Rice,Summer,2010,71596.0,187583,2.62
WB_R00536,West Bengal,Dinajpur Uttar,Rice,Winter,2010,177585.0,467258,2.63
WB_R00537,West Bengal,Dinajpur Uttar,Rice,Autumn,2011,277.0,516,1.86
WB_R00538,West Bengal,Dinajpur Uttar,Rice,Summer,2011,62032.0,188790,3.04
WB_R00539,West Bengal,Dinajpur Uttar,Rice,Winter,2011,173283.0,446570,2.58
WB_R00540,West Bengal,Dinajpur Uttar,Rice,Autumn,2012,239.0,426,1.78
WB_R00541,West Bengal,Dinajpur Uttar,Rice,Summer,2012,49554.0,136650,2.76
WB_R00542,West Bengal,Dinajpur Uttar,Rice,Winter,2012,177035.0,436691,2.47
WB_R00543,West Bengal,Dinajpur Uttar,Rice,Autumn,2013,658.0,1278,1.94
WB_R00544,West Bengal,Dinajpur Uttar,Rice,Summer,2013,50081.0,128804,2.57
WB_R00545,West Bengal,Dinajpur Uttar,Rice,Winter,2013,177121.0,424966,2.4
WB_R00546,West Bengal,Dinajpur Uttar,Rice,Autumn,2014,954.0,1991,2.09
WB_R00547,West Bengal,Dinajpur Uttar,Rice,Summer,2014,37599.0,131609,3.5
WB_R00548,West Bengal,Dinajpur Uttar,Rice,Winter,2014,179862.0,466273,2.59
WB_R00549,West Bengal,Dinajpur Uttar,Rice,Autumn,2015,1079.0,2532,2.35
WB_R00550,West Bengal,Dinajpur Uttar,Rice,Summer,2015,42653.0,140718,3.3
WB_R00551,West Bengal,Dinajpur Uttar,Rice,Winter,2015,183988.0,491800,2.67
WB_R00552,West Bengal,Dinajpur Uttar,Rice,Autumn,2016,640.0,1608,2.51
WB_R00553,West Bengal,Dinajpur Uttar,Rice,Summer,2016,40459.0,118870,2.94
WB_R00554,West Bengal,Dinajpur Uttar,Rice,Winter,2016,180641.0,483624,2.68
WB_R00555,West Bengal,Dinajpur Uttar,Rice,Autumn,2017,960.0,2443,2.54
WB_R00556,West Bengal,Dinajpur Uttar,Rice,Summer,2017,46180.0,151659,3.28
WB_R00557,West Bengal,Dinajpur Uttar,Rice,Winter,2017,181989.0,369906,2.03
WB_R00558,West Bengal,Dinajpur Uttar,Rice,Autumn,2018,1875.0,5330,2.84
WB_R00559,West Bengal,Dinajpur Uttar,Rice,Summer,2018,39299.0,129927,3.31
WB_R00560,West Bengal,Dinajpur Uttar,Rice,Winter,2018,180083.0,510986,2.84
WB_R00561,West Bengal,Dinajpur Uttar,Rice,Autumn,2019,2251.0,6021,2.67
WB_R00562,West Bengal,Dinajpur Uttar,Rice,Summer,2019,47166.0,152694,3.24
WB_R00563,West Bengal,Dinajpur Uttar,Rice,Winter,2019,181689.0,554568,3.05
WB_R00564,West Bengal,Hooghly,Rice,Autumn,1997,9712.0,21660,2.23
WB_R00565,West Bengal,Hooghly,Rice,Summer,1997,91805.0,245720,2.68
WB_R00566,West Bengal,Hooghly,Rice,Winter,1997,190596.0,505730,2.65
WB_R00567,West Bengal,Hooghly,Rice,Autumn,1998,7456.0,16250,2.18
WB_R00568,West Bengal,Hooghly,Rice,Summer,1998,94864.0,292383,3.08
WB_R00569,West Bengal,Hooghly,Rice,Winter,1998,188614.0,436520,2.31
WB_R00570,West Bengal,Hooghly,Rice,Autumn,1999,8627.0,17830,2.07
WB_R00571,West Bengal,Hooghly,Rice,Summer,1999,112009.0,296620,2.65
WB_R00572,West Bengal,Hooghly,Rice,Winter,1999,191201.0,452430,2.37
WB_R00573,West Bengal,Hooghly,Rice,Autumn,2000,9243.0,18350,1.99
WB_R00574,West Bengal,Hooghly,Rice,Summer,2000,88894.0,261063,2.94
WB_R00575,West Bengal,Hooghly,Rice,Winter,2000,101162.0,224290,2.22
WB_R00576,West Bengal,Hooghly,Rice,Autumn,2001,6524.0,16209,2.48
WB_R00577,West Bengal,Hooghly,Rice,Summer,2001,108202.0,294571,2.72
WB_R00578,West Bengal,Hooghly,Rice,Winter,2001,196336.0,536903,2.73
WB_R00579,West Bengal,Hooghly,Rice,Autumn,2002,7702.0,18608,2.42
WB_R00580,West Bengal,Hooghly,Rice,Summer,2002,98238.0,246208,2.51
WB_R00581,West Bengal,Hooghly,Rice,Winter,2002,198791.0,514097,2.59
WB_R00582,West Bengal,Hooghly,Rice,Autumn,2003,5418.0,13430,2.48
WB_R00583,West Bengal,Hooghly,Rice,Summer,2003,94846.0,269968,2.85
WB_R00584,West Bengal,Hooghly,Rice,Winter,2003,197954.0,509809,2.58
WB_R00585,West Bengal,Hooghly,Rice,Autumn,2004,6041.0,15544,2.57
WB_R00586,West Bengal,Hooghly,Rice,Summer,2004,103421.0,317238,3.07
WB_R00587,West Bengal,Hooghly,Rice,Winter,2004,194577.0,524783,2.7
WB_R00588,West Bengal,Hooghly,Rice,Autumn,2005,9368.0,25275,2.7
WB_R00589,West Bengal,Hooghly,Rice,Summer,2005,107679.0,289463,2.69
WB_R00590,West Bengal,Hooghly,Rice,Winter,2005,193277.0,535211,2.77
WB_R00591,West Bengal,Hooghly,Rice,Autumn,2006,7103.0,18090,2.55
WB_R00592,West Bengal,Hooghly,Rice,Summer,2006,96257.0,298814,3.1
WB_R00593,West Bengal,Hooghly,Rice,Winter,2006,195831.0,529916,2.71
WB_R00594,West Bengal,Hooghly,Rice,Autumn,2007,5856.0,14357,2.45
WB_R00595,West Bengal,Hooghly,Rice,Summer,2007,106295.0,325885,3.07
WB_R00596,West Bengal,Hooghly,Rice,Winter,2007,189637.0,504906,2.66
WB_R00597,West Bengal,Hooghly,Rice,Autumn,2008,6346.0,15523,2.45
WB_R00598,West Bengal,Hooghly,Rice,Summer,2008,106430.0,304575,2.86
WB_R00599,West Bengal,Hooghly,Rice,Winter,2008,192915.0,556159,2.88
WB_R00600,West Bengal,Hooghly,Rice,Autumn,2009,6265.0,19288,3.08
WB_R00601,West Bengal,Hooghly,Rice,Summer,2009,106439.0,313613,2.95
WB_R00602,West Bengal,Hooghly,Rice,Winter,2009,187162.0,528433,2.82
WB_R00603,West Bengal,Hooghly,Rice,Autumn,2010,4474.0,11555,2.58
WB_R00604,West Bengal,Hooghly,Rice,Summer,2010,93120.0,299884,3.22
WB_R00605,West Bengal,Hooghly,Rice,Winter,2010,194776.0,592723,3.04
WB_R00606,West Bengal,Hooghly,Rice,Autumn,2011,7494.0,14387,1.92
WB_R00607,West Bengal,Hooghly,Rice,Summer,2011,78128.0,248816,3.18
WB_R00608,West Bengal,Hooghly,Rice,Winter,2011,191578.0,543633,2.84
WB_R00609,West Bengal,Hooghly,Rice,Autumn,2012,6089.0,15144,2.49
WB_R00610,West Bengal,Hooghly,Rice,Summer,2012,82707.0,255782,3.09
WB_R00611,West Bengal,Hooghly,Rice,Winter,2012,184654.0,522117,2.83
WB_R00612,West Bengal,Hooghly,Rice,Autumn,2013,5816.0,14343,2.47
WB_R00613,West Bengal,Hooghly,Rice,Summer,2013,84241.0,248238,2.95
WB_R00614,West Bengal,Hooghly,Rice,Winter,2013,195988.0,545151,2.78
WB_R00615,West Bengal,Hooghly,Rice,Autumn,2014,6157.0,18096,2.94
WB_R00616,West Bengal,Hooghly,Rice,Summer,2014,79654.0,261105,3.28
WB_R00617,West Bengal,Hooghly,Rice,Winter,2014,190221.0,580845,3.05
WB_R00618,West Bengal,Hooghly,Rice,Autumn,2015,8906.0,22913,2.57
WB_R00619,West Bengal,Hooghly,Rice,Summer,2015,80551.0,265005,3.29
WB_R00620,West Bengal,Hooghly,Rice,Winter,2015,188164.0,583359,3.1
WB_R00621,West Bengal,Hooghly,Rice,Autumn,2016,9714.0,27259,2.81
WB_R00622,West Bengal,Hooghly,Rice,Summer,2016,70921.0,236645,3.34
WB_R00623,West Bengal,Hooghly,Rice,Winter,2016,186331.0,573192,3.08
WB_R00624,West Bengal,Hooghly,Rice,Autumn,2017,8630.0,22978,2.66
WB_R00625,West Bengal,Hooghly,Rice,Summer,2017,64751.0,230877,3.57
WB_R00626,West Bengal,Hooghly,Rice,Winter,2017,186990.0,585819,3.13
WB_R00627,West Bengal,Hooghly,Rice,Autumn,2018,6250.0,20549,3.29
WB_R00628,West Bengal,Hooghly,Rice,Summer,2018,72734.0,259658,3.57
WB_R00629,West Bengal,Hooghly,Rice,Winter,2018,191232.0,604887,3.16
WB_R00630,West Bengal,Hooghly,Rice,Autumn,2019,6931.0,16979,2.45
WB_R00631,West Bengal,Hooghly,Rice,Summer,2019,69815.0,257202,3.68
WB_R00632,West Bengal,Hooghly,Rice,Winter,2019,190957.0,617441,3.23
WB_R00633,West Bengal,Howrah,Rice,Autumn,1997,373.0,950,2.55
WB_R00634,West Bengal,Howrah,Rice,Summer,1997,49396.0,135110,2.74
WB_R00635,West Bengal,Howrah,Rice,Winter,1997,75073.0,106560,1.42
